time	45.749	iPose	0	estExtTcpFT	-1.3850	-0.4718	0.5706	0.1694	0.3985	0.1239	NI	3.0791	CalibratedPhidgets	2.2779	0.0000	0.0000	1.9716	AtiSensor	0.3892	0.5560	0.6672	-0.0890	0.0918	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.759	iPose	0	estExtTcpFT	-1.3877	-0.4707	0.5645	0.1702	0.3987	0.1244	NI	3.0266	CalibratedPhidgets	2.2580	0.0000	0.0000	1.9619	AtiSensor	0.3892	0.5560	0.6672	-0.0890	0.0918	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.769	iPose	0	estExtTcpFT	-1.3877	-0.4707	0.5645	0.1702	0.3987	0.1244	NI	3.0545	CalibratedPhidgets	2.2883	0.0000	0.0000	1.9735	AtiSensor	0.4448	0.5560	0.6672	-0.0918	0.0946	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.779	iPose	0	estExtTcpFT	-1.3911	-0.4962	0.5472	0.1714	0.3991	0.1180	NI	3.0798	CalibratedPhidgets	2.2550	0.0000	0.0000	1.9528	AtiSensor	0.4448	0.5560	0.6672	-0.0918	0.0946	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.789	iPose	0	estExtTcpFT	-1.3911	-0.4962	0.5472	0.1714	0.3991	0.1180	NI	3.0850	CalibratedPhidgets	2.2622	0.0000	0.0000	1.9526	AtiSensor	0.4448	0.5560	0.6672	-0.0918	0.0946	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.799	iPose	0	estExtTcpFT	-1.3936	-0.5040	0.5494	0.1712	0.3988	0.1172	NI	3.0775	CalibratedPhidgets	2.2622	0.0000	0.0000	1.9526	AtiSensor	0.4448	0.5004	0.6116	-0.0890	0.0946	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.809	iPose	0	estExtTcpFT	-1.3936	-0.5040	0.5494	0.1712	0.3988	0.1172	NI	4.2732	CalibratedPhidgets	2.2632	0.0000	0.0000	1.9521	AtiSensor	0.4448	0.5004	0.6116	-0.0890	0.0946	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.819	iPose	0	estExtTcpFT	-1.4069	-0.4336	0.5542	0.1689	0.3995	0.1297	NI	3.0782	CalibratedPhidgets	2.2790	0.0000	0.0000	1.9742	AtiSensor	0.4448	0.5004	0.6116	-0.0890	0.0946	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.829	iPose	0	estExtTcpFT	-1.4069	-0.4336	0.5542	0.1689	0.3995	0.1297	NI	3.0782	CalibratedPhidgets	2.2754	0.0000	0.0000	1.9737	AtiSensor	0.4448	0.5004	0.6116	-0.0862	0.0946	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.839	iPose	0	estExtTcpFT	-1.4116	-0.4830	0.5409	0.1709	0.4005	0.1183	NI	3.0788	CalibratedPhidgets	2.2580	0.0000	0.0000	1.9598	AtiSensor	0.4448	0.5004	0.6116	-0.0862	0.0946	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.849	iPose	0	estExtTcpFT	-1.4116	-0.4830	0.5409	0.1709	0.4005	0.1183	NI	3.0062	CalibratedPhidgets	2.2793	0.0000	0.0000	1.9743	AtiSensor	0.4448	0.5004	0.6116	-0.0862	0.0946	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.859	iPose	0	estExtTcpFT	-1.4122	-0.4775	0.5151	0.1711	0.4010	0.1203	NI	3.0500	CalibratedPhidgets	2.2532	0.0000	0.0000	1.9594	AtiSensor	0.4448	0.5004	0.6116	-0.0862	0.0946	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.869	iPose	0	estExtTcpFT	-1.4122	-0.4775	0.5151	0.1711	0.4010	0.1203	NI	3.0804	CalibratedPhidgets	2.2608	0.0000	0.0000	1.9614	AtiSensor	0.3892	0.5560	0.6672	-0.0890	0.0918	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.879	iPose	0	estExtTcpFT	-1.4090	-0.5465	0.5350	0.1734	0.4008	0.1060	NI	3.0798	CalibratedPhidgets	2.2770	0.0000	0.0000	1.9687	AtiSensor	0.3892	0.5560	0.6672	-0.0890	0.0918	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.889	iPose	0	estExtTcpFT	-1.4090	-0.5465	0.5350	0.1734	0.4008	0.1060	NI	3.0759	CalibratedPhidgets	2.2700	0.0000	0.0000	1.9544	AtiSensor	0.3892	0.5560	0.6672	-0.0890	0.0918	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.899	iPose	0	estExtTcpFT	-1.3981	-0.5149	0.5949	0.1707	0.3990	0.1158	NI	3.2175	CalibratedPhidgets	2.2842	0.0000	0.0000	1.9648	AtiSensor	0.3892	0.5004	0.6672	-0.0862	0.0890	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.909	iPose	0	estExtTcpFT	-1.3981	-0.5149	0.5949	0.1707	0.3990	0.1158	NI	3.0801	CalibratedPhidgets	2.2782	0.0000	0.0000	1.9587	AtiSensor	0.3892	0.5004	0.6672	-0.0862	0.0890	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.919	iPose	0	estExtTcpFT	-1.4033	-0.4532	0.5579	0.1684	0.3986	0.1276	NI	3.0798	CalibratedPhidgets	2.2623	0.0000	0.0000	1.9566	AtiSensor	0.3892	0.5004	0.6672	-0.0862	0.0890	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.929	iPose	0	estExtTcpFT	-1.4033	-0.4532	0.5579	0.1684	0.3986	0.1276	NI	3.0827	CalibratedPhidgets	2.2765	0.0000	0.0000	1.9714	AtiSensor	0.3892	0.5004	0.6672	-0.0890	0.0904	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.939	iPose	0	estExtTcpFT	-1.4061	-0.5519	0.5421	0.1725	0.4001	0.1039	NI	3.0312	CalibratedPhidgets	2.2565	0.0000	0.0000	1.9625	AtiSensor	0.3892	0.5004	0.6672	-0.0890	0.0904	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.949	iPose	0	estExtTcpFT	-1.4061	-0.5519	0.5421	0.1725	0.4001	0.1039	NI	3.0795	CalibratedPhidgets	2.2672	0.0000	0.0000	1.9547	AtiSensor	0.3892	0.5004	0.6672	-0.0890	0.0904	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.959	iPose	0	estExtTcpFT	-1.4134	-0.5045	0.5550	0.1700	0.4007	0.1139	NI	3.0791	CalibratedPhidgets	2.2765	0.0000	0.0000	1.9671	AtiSensor	0.3892	0.5560	0.6672	-0.0904	0.0946	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.969	iPose	0	estExtTcpFT	-1.4134	-0.5045	0.5550	0.1700	0.4007	0.1139	NI	3.0804	CalibratedPhidgets	2.2546	0.0000	0.0000	1.9599	AtiSensor	0.3892	0.5560	0.6672	-0.0904	0.0946	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.979	iPose	0	estExtTcpFT	-1.4209	-0.4957	0.5350	0.1710	0.4021	0.1103	NI	3.0753	CalibratedPhidgets	2.2770	0.0000	0.0000	1.9684	AtiSensor	0.3892	0.5560	0.6672	-0.0904	0.0946	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.989	iPose	0	estExtTcpFT	-1.4209	-0.4957	0.5350	0.1710	0.4021	0.1103	NI	4.5321	CalibratedPhidgets	2.2856	0.0000	0.0000	1.9672	AtiSensor	0.3892	0.5560	0.6672	-0.0904	0.0946	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	45.999	iPose	0	estExtTcpFT	-1.4248	-0.4632	0.5299	0.1680	0.4019	0.1205	NI	2.3300	CalibratedPhidgets	2.2706	0.0000	0.0000	1.9532	AtiSensor	0.4448	0.5560	0.6672	-0.0890	0.0932	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.009	iPose	0	estExtTcpFT	-1.4248	-0.4632	0.5299	0.1680	0.4019	0.1205	NI	3.0791	CalibratedPhidgets	2.2871	0.0000	0.0000	1.9639	AtiSensor	0.4448	0.5560	0.6672	-0.0890	0.0932	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.019	iPose	0	estExtTcpFT	-1.4284	-0.4475	0.5242	0.1678	0.4016	0.1212	NI	3.0795	CalibratedPhidgets	2.2596	0.0000	0.0000	1.9473	AtiSensor	0.4448	0.5560	0.6672	-0.0890	0.0932	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
